candidate_after_compatibility,canonical_similarity,case_id,compatibility_reason,cosine_similarity,final_prediction,generated_id,generated_label,generated_normalized,generated_representation,operation_compatible,operation_similarity,operation_threshold,operation_threshold_pass,pair_id,reference_id,reference_label,reference_normalized,reference_representation,selection_stage,semantic_candidate,semantic_similarity,topology_evidence,unresolved_ambiguity,unresolved_candidate_pairs,unresolved_component_id,unresolved_generated_nodes,unresolved_reason,unresolved_reference_nodes
False,0.13513049483299255,2-1,no_declared_conflict_unclassified_operation,0.16112445294857025,False,n1,customer perceives service degradation,customer perceives service degradation,"{""canonical_label"": ""perceive service degradation"", ""canonical_operation"": ""perceive"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""service degradation"", ""operation_resolved"": true, ""original_normalized_label"": ""customer perceives service degradation"", ""original_root"": ""perceives"", ""root_lemma"": ""perceive"", ""root_pos"": ""VERB""}",True,0.21448633074760437,,,2-1:2120553632:n1,2120553632,check for possible problems,check for possible problems,"{""canonical_label"": ""check possible problems"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""possible problems"", ""operation_resolved"": true, ""original_normalized_label"": ""check for possible problems"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,False,0.16112445294857025,,False,[],,[],,[]
False,0.22320866584777832,2-1,no_declared_conflict_unclassified_operation,0.21255797147750854,False,n10,determine counter measures,determine counter measures,"{""canonical_label"": ""determine counter measures"", ""canonical_operation"": ""determine"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""counter measures"", ""operation_resolved"": true, ""original_normalized_label"": ""determine counter measures"", ""original_root"": ""determine"", ""root_lemma"": ""determine"", ""root_pos"": ""VERB""}",True,0.46568742394447327,,,2-1:2120553632:n10,2120553632,check for possible problems,check for possible problems,"{""canonical_label"": ""check possible problems"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""possible problems"", ""operation_resolved"": true, ""original_normalized_label"": ""check for possible problems"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,False,0.22320866584777832,,False,[],,[],,[]
False,0.1537429839372635,2-1,no_declared_operation_conflict,0.14942887425422668,False,n11,send report to customer service,send report to customer service,"{""canonical_label"": ""send report customer service"", ""canonical_operation"": ""send"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""report customer service"", ""operation_resolved"": true, ""original_normalized_label"": ""send report to customer service"", ""original_root"": ""send"", ""root_lemma"": ""send"", ""root_pos"": ""VERB""}",True,0.40204405784606934,,,2-1:2120553632:n11,2120553632,check for possible problems,check for possible problems,"{""canonical_label"": ""check possible problems"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""possible problems"", ""operation_resolved"": true, ""original_normalized_label"": ""check for possible problems"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,False,0.1537429839372635,,False,[],,[],,[]
False,0.24639379978179932,2-1,no_declared_operation_conflict,0.180189847946167,False,n12,send report to customer,send report to customer,"{""canonical_label"": ""send report"", ""canonical_operation"": ""send"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""send report to customer"", ""original_root"": ""send"", ""root_lemma"": ""send"", ""root_pos"": ""VERB""}",True,0.40204405784606934,,,2-1:2120553632:n12,2120553632,check for possible problems,check for possible problems,"{""canonical_label"": ""check possible problems"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""possible problems"", ""operation_resolved"": true, ""original_normalized_label"": ""check for possible problems"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,False,0.24639379978179932,,False,[],,[],,[]
False,0.006385849788784981,2-1,no_declared_conflict_unclassified_operation,0.02272125706076622,False,n13,report rebate to billing collections,report rebate to billing collections,"{""canonical_label"": ""rebate billing collections"", ""canonical_operation"": ""rebate"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""billing collections"", ""operation_resolved"": true, ""original_normalized_label"": ""report rebate to billing collections"", ""original_root"": ""rebate"", ""root_lemma"": ""rebate"", ""root_pos"": ""VERB""}",True,0.21976512670516968,,,2-1:2120553632:n13,2120553632,check for possible problems,check for possible problems,"{""canonical_label"": ""check possible problems"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""possible problems"", ""operation_resolved"": true, ""original_normalized_label"": ""check for possible problems"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,False,0.02272125706076622,,False,[],,[],,[]
False,0.2815285921096802,2-1,no_declared_conflict_unclassified_operation,0.377368301153183,False,n17,link to extra problem fix process,link to extra problem fix process,"{""canonical_label"": ""link extra problem fix process"", ""canonical_operation"": ""link"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""extra problem fix process"", ""operation_resolved"": true, ""original_normalized_label"": ""link to extra problem fix process"", ""original_root"": ""link"", ""root_lemma"": ""link"", ""root_pos"": ""VERB""}",True,0.44758790731430054,,,2-1:2120553632:n17,2120553632,check for possible problems,check for possible problems,"{""canonical_label"": ""check possible problems"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""possible problems"", ""operation_resolved"": true, ""original_normalized_label"": ""check for possible problems"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,False,0.377368301153183,,False,[],,[],,[]
False,0.33375757932662964,2-1,no_declared_operation_conflict,0.2605490982532501,False,n2,send problem parameters to customer service,send problem parameters to customer service,"{""canonical_label"": ""send problem parameters"", ""canonical_operation"": ""send"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""problem parameters"", ""operation_resolved"": true, ""original_normalized_label"": ""send problem parameters to customer service"", ""original_root"": ""send"", ""root_lemma"": ""send"", ""root_pos"": ""VERB""}",True,0.40204405784606934,,,2-1:2120553632:n2,2120553632,check for possible problems,check for possible problems,"{""canonical_label"": ""check possible problems"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""possible problems"", ""operation_resolved"": true, ""original_normalized_label"": ""check for possible problems"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,False,0.33375757932662964,,False,[],,[],,[]
False,0.06279551982879639,2-1,no_declared_conflict_unclassified_operation,0.046385928988456726,False,n20,re prioritize counter measures,re prioritize counter measures,"{""canonical_label"": ""prioritize counter measures"", ""canonical_operation"": ""prioritize"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""counter measures"", ""operation_resolved"": true, ""original_normalized_label"": ""re prioritize counter measures"", ""original_root"": ""prioritize"", ""root_lemma"": ""prioritize"", ""root_pos"": ""VERB""}",True,0.11091827601194382,,,2-1:2120553632:n20,2120553632,check for possible problems,check for possible problems,"{""canonical_label"": ""check possible problems"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""possible problems"", ""operation_resolved"": true, ""original_normalized_label"": ""check for possible problems"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,False,0.06279551982879639,,False,[],,[],,[]
True,0.4598693251609802,2-1,no_declared_conflict_unclassified_operation,0.42005473375320435,False,n23,analyze problem,analyze problem,"{""canonical_label"": ""analyze problem"", ""canonical_operation"": ""analyze"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""problem"", ""operation_resolved"": true, ""original_normalized_label"": ""analyze problem"", ""original_root"": ""analyze"", ""root_lemma"": ""analyze"", ""root_pos"": ""VERB""}",True,0.3352232575416565,,,2-1:2120553632:n23,2120553632,check for possible problems,check for possible problems,"{""canonical_label"": ""check possible problems"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""possible problems"", ""operation_resolved"": true, ""original_normalized_label"": ""check for possible problems"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,True,0.4598693251609802,,True,"[""2-1:2120553590:n24"", ""2-1:2120553590:n28"", ""2-1:2120553606:n23"", ""2-1:2120553606:n27"", ""2-1:2120553610:n23"", ""2-1:2120553610:n27"", ""2-1:2120553632:n23"", ""2-1:2120553632:n24"", ""2-1:2120553632:n27"", ""2-1:2120553632:n28"", ""2-1:2120553642:n23"", ""2-1:2120553642:n24"", ""2-1:2120553642:n27"", ""2-1:2120553642:n28"", ""2-1:2120553653:n24"", ""2-1:2120553653:n28"", ""2-1:2120553794:n24"", ""2-1:2120553794:n28""]",2-1:assignment-unresolved-1,"[""n23"", ""n24"", ""n27"", ""n28""]",multiple_numerically_equivalent_optimal_assignments,"[""2120553590"", ""2120553606"", ""2120553610"", ""2120553632"", ""2120553642"", ""2120553653"", ""2120553794""]"
True,0.45644432306289673,2-1,no_declared_operation_conflict,0.4728437066078186,False,n24,create trouble report,create trouble report,"{""canonical_label"": ""create trouble report"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""trouble report"", ""operation_resolved"": true, ""original_normalized_label"": ""create trouble report"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",True,0.30839061737060547,,,2-1:2120553632:n24,2120553632,check for possible problems,check for possible problems,"{""canonical_label"": ""check possible problems"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""possible problems"", ""operation_resolved"": true, ""original_normalized_label"": ""check for possible problems"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,True,0.4728437066078186,,True,"[""2-1:2120553590:n24"", ""2-1:2120553590:n28"", ""2-1:2120553606:n23"", ""2-1:2120553606:n27"", ""2-1:2120553610:n23"", ""2-1:2120553610:n27"", ""2-1:2120553632:n23"", ""2-1:2120553632:n24"", ""2-1:2120553632:n27"", ""2-1:2120553632:n28"", ""2-1:2120553642:n23"", ""2-1:2120553642:n24"", ""2-1:2120553642:n27"", ""2-1:2120553642:n28"", ""2-1:2120553653:n24"", ""2-1:2120553653:n28"", ""2-1:2120553794:n24"", ""2-1:2120553794:n28""]",2-1:assignment-unresolved-1,"[""n23"", ""n24"", ""n27"", ""n28""]",multiple_numerically_equivalent_optimal_assignments,"[""2120553590"", ""2120553606"", ""2120553610"", ""2120553632"", ""2120553642"", ""2120553653"", ""2120553794""]"
False,0.08980351686477661,2-1,no_declared_operation_conflict,-0.007908381521701813,False,n25,send report to resource provisioning,send report to resource provisioning,"{""canonical_label"": ""send report provisioning"", ""canonical_operation"": ""send"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""report provisioning"", ""operation_resolved"": true, ""original_normalized_label"": ""send report to resource provisioning"", ""original_root"": ""send"", ""root_lemma"": ""send"", ""root_pos"": ""VERB""}",True,0.40204405784606934,,,2-1:2120553632:n25,2120553632,check for possible problems,check for possible problems,"{""canonical_label"": ""check possible problems"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""possible problems"", ""operation_resolved"": true, ""original_normalized_label"": ""check for possible problems"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,False,0.08980351686477661,,False,[],,[],,[]
